# ============================================================
# station-stats.csv  駅別統計データ（正規データソース）
#
# ■ 運用ルール
#   - このファイルが唯一の正規データ。stationStats.ts は自動生成物。
#   - 空欄 = 未入力。null や 0 を入れない。
#   - データを追加したら git commit してバックアップ。
#   - 収集日は stationStats.ts 側の PARAM_DATA_SOURCES に記録する。
#
# ■ 優先度の目安（上から埋めると効果が高い）
#   高: daily_passengers, avg_rent_1k, avg_rent_1ldk, crime_index, safety_score
#   中: population_density, restaurant_count, supermarket_count, park_area_m2
#   低: morning_congestion, noise_score, green_ratio_pct, coworking_count
#
# ============================================================
# 列定義・収集方法
# ------------------------------------------------------------
#
# [自動生成列 ─ 手動編集不要]
# station_name       : 駅名（routes.ts と一致させること）
# lat / lng          : 緯度・経度（routes.ts から generate-station-stats.ts で生成）
# line_count         : 乗り入れ路線数（同上）
#
# [住居・生活コスト]
# avg_rent_1k        : 1K 平均家賃（万円/月）
#   収集方法          : SUUMO https://suumo.jp/chintai/tokyo/ek_[駅名]/ で「1K」絞り込み
#                       → 掲載物件の賃料一覧から中央値（上下10%除外して目算）
#   精度              : ±1万円程度の概算
#
# avg_rent_1ldk      : 1LDK 平均家賃（万円/月）
#   収集方法          : 同上、「1LDK」絞り込み
#
# population_density : 人口密度（人/km²）
#   収集方法          : 政府統計 e-Stat 国勢調査（令和2年）→ 町丁別人口 / 面積
#                       https://www.e-stat.go.jp/
#   備考              : 駅の行政区画の町丁を合算して駅圏（概ね半径1km）を推計
#
# [交通]
# daily_passengers   : 一日乗降客数（人/日）
#   収集方法          : 各社公表の「駅別乗降人員」を合算
#                       JR東日本  https://www.jreast.co.jp/passenger/
#                       東京メトロ https://www.tokyometro.jp/corporate/enterprise/passenger_rail/transport/
#                       各私鉄    各社 IR・統計ページ
#   備考              : 複数社乗り入れ駅は合算、単位は人/日（千人単位で概算可）
#
# morning_congestion : 朝ラッシュ混雑度（0〜100、高いほど混む）
#   収集方法          : 国土交通省「都市鉄道の混雑率」報告書の混雑率（%）を
#                       100超えの場合は100にクリップ、100未満はそのまま整数値で記録
#                       https://www.mlit.go.jp/toshi/city_transport/toshi_city_transport_tk_000007.html
#
# [飲食・娯楽 ─ 駅出口から半径500m以内の店舗数]
# izakaya_count      : 居酒屋数
# restaurant_count   : 飲食店数（全ジャンル合計）
# cafe_count         : カフェ・喫茶店数
# convenience_store_count : コンビニ数
# ramen_count        : ラーメン専門店数
#   収集方法（上記5列共通）:
#                       Google マップで「駅名 居酒屋（or 飲食店 etc.）」検索
#                       → 地図上の件数を目視でカウント（概数で可）
#                       または Overpass API で OSM データから集計
#                       https://overpass-turbo.eu/
#
# [生活利便性 ─ 半径500m以内]
# supermarket_count  : スーパー数
# hospital_count     : 病院・クリニック数
# bookstore_count    : 書店数
#   収集方法（上記3列共通）: Google マップ or Overpass API（飲食と同様）
#
# [治安]
# crime_index        : 犯罪認知件数（件/年）
#   収集方法          : 警視庁「区市町村の町丁別、罪種別及び手口別認知件数」
#                       https://www.keishicho.metro.tokyo.lg.jp/about_mpd/toukei_sishou/toukei/hanzaitoukei.html
#                       → 駅周辺の町丁を特定して合算
#
# safety_score       : 治安スコア（0〜100、高いほど安全）
#   収集方法          : crime_index を人口で除した犯罪率を 0〜100 に正規化
#                       safety_score = 100 - round((crime_index / population_density) * 正規化係数)
#                       ※ crime_index と population_density が揃ったら算出可能
#
# [環境]
# park_area_m2       : 周辺公園面積合計（m²、半径500m以内）
#   収集方法          : 国土数値情報「都市公園データ」
#                       https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html
#                       → GIS ツール（QGIS 等）で半径500mバッファと重ねて面積合算
#                       または Overpass API: [leisure=park] で検索
#
# noise_score        : 静かさスコア（0〜100、高いほど静か）
#   収集方法          : 推計値。乗降客数・幹線道路密度・飲食店密度から算出
#                       high_noise = (daily_passengers/350000)*40 + (restaurant_count/800)*30 + ...
#                       ※ 直接測定データは環境省の騒音マップ https://www.env.go.jp/air/seikatsu/road_traffic_noise/index.html
#
# green_ratio_pct    : 緑地率（%）
#   収集方法          : 国土数値情報「土地利用細分メッシュ」から農地・森林・公園の割合を算出
#                       または Google Earth Engine で NDVI を用いた植生率推計
#
# [仕事]
# office_count       : オフィスビル棟数（半径500m以内）
# coworking_count    : コワーキングスペース数（半径500m以内）
#   収集方法          : Google マップ or Overpass API（飲食と同様）
#                       コワーキングは「コワーキング 駅名」で検索
#
# ============================================================

station_name,lat,lng,line_count,avg_rent_1k,avg_rent_1ldk,population_density,daily_passengers,morning_congestion,izakaya_count,restaurant_count,cafe_count,convenience_store_count,ramen_count,supermarket_count,hospital_count,bookstore_count,crime_index,safety_score,park_area_m2,noise_score,green_ratio_pct,office_count,coworking_count
下妻,36.183630,139.967900,2,,,,,,,,,,,,,,,,,,,,
大宝,36.203090,139.970298,2,,,,,,,,,,,,,,,,,,,,
騰波ノ江,36.239280,139.961270,2,,,,,,,,,,,,,,,,,,,,
黒子,36.252710,139.967780,2,,,,,,,,,,,,,,,,,,,,
大田郷,36.274440,139.978760,3,,,,,,,,,,,,,,,,,,,,
羽生,36.177680,139.547640,1,,,,,,,,,,,,,,,,,,,,
西羽生,36.172840,139.531970,1,,,,,,,,,,,,,,,,,,,,
新郷,36.166920,139.499860,1,,,,,,,,,,,,,,,,,,,,
武州荒木,36.167520,139.477760,1,,,,,,,,,,,,,,,,,,,,
東行田,36.176390,139.459710,1,,,,,,,,,,,,,,,,,,,,
行田市,36.138560,139.456030,1,,,,,,,,,,,,,,,,,,,,
持田,36.121690,139.440570,1,,,,,,,,,,,,,,,,,,,,
石原,36.148200,139.367330,2,,,,,,,,,,,,,,,,,,,,
ひろせ野鳥の森,36.132860,139.360100,1,,,,,,,,,,,,,,,,,,,,
大麻生,36.127200,139.353320,1,,,,,,,,,,,,,,,,,,,,
明戸,36.143020,139.303452,1,,,,,,,,,,,,,,,,,,,,
武川,36.142189,139.282414,1,,,,,,,,,,,,,,,,,,,,
ふかや花園,36.130814,139.248062,1,,,,,,,,,,,,,,,,,,,,
小前田,36.128988,139.222334,1,,,,,,,,,,,,,,,,,,,,
桜沢,36.128677,139.207006,1,,,,,,,,,,,,,,,,,,,,
寄居,36.103470,139.194490,1,,,,,,,,,,,,,,,,,,,,
波久礼,36.126782,139.158097,1,,,,,,,,,,,,,,,,,,,,
樋口,36.131119,139.122315,1,,,,,,,,,,,,,,,,,,,,
野上,36.111646,139.110733,1,,,,,,,,,,,,,,,,,,,,
長瀞,36.095295,139.112497,1,,,,,,,,,,,,,,,,,,,,
上長瀞,36.069870,139.121790,1,,,,,,,,,,,,,,,,,,,,
親鼻,36.077599,139.106396,1,,,,,,,,,,,,,,,,,,,,
皆野,36.068634,139.093956,1,,,,,,,,,,,,,,,,,,,,
和銅黒谷,36.046915,139.101710,1,,,,,,,,,,,,,,,,,,,,
大野原,36.018617,139.094030,1,,,,,,,,,,,,,,,,,,,,
秩父,35.998585,139.085946,1,,,,,,,,,,,,,,,,,,,,
秩父駅北口,35.998550,138.945500,1,,,,,,,,,,,,,,,,,,,,
御花畑,35.992507,139.083764,1,,,,,,,,,,,,,,,,,,,,
影森,35.972126,139.068381,1,,,,,,,,,,,,,,,,,,,,
浦山口,35.964004,139.058370,1,,,,,,,,,,,,,,,,,,,,
武州中川,35.958365,139.035413,1,,,,,,,,,,,,,,,,,,,,
武州日野,35.953936,139.021777,1,,,,,,,,,,,,,,,,,,,,
白久,35.958919,138.993328,1,,,,,,,,,,,,,,,,,,,,
三峰口,35.960053,138.979044,1,,,,,,,,,,,,,,,,,,,,
蟹田,41.038369,140.642522,2,,,,,,,,,,,,,,,,,,,,
中小国,41.051477,140.597121,1,,,,,,,,,,,,,,,,,,,,
津軽今別,41.175920,140.464680,1,,,,,,,,,,,,,,,,,,,,
木古内,41.674010,140.432640,2,,,,,,,,,,,,,,,,,,,,
新発田,37.950150,139.333680,1,,,,,,,,,,,,,,,,,,,,
中条,38.011100,139.499040,1,,,,,,,,,,,,,,,,,,,,
坂町,38.028570,139.605680,2,,,,,,,,,,,,,,,,,,,,
府屋,38.514086,139.531143,1,,,,,,,,,,,,,,,,,,,,
鼠ヶ関,38.555628,139.548666,1,,,,,,,,,,,,,,,,,,,,
あつみ温泉,38.624393,139.587940,1,,,,,,,,,,,,,,,,,,,,
鶴岡,38.731360,139.826430,1,,,,,,,,,,,,,,,,,,,,
余目,38.844224,139.911508,2,,,,,,,,,,,,,,,,,,,,
酒田,38.913900,139.836650,1,,,,,,,,,,,,,,,,,,,,
遊佐,39.014640,139.904670,1,,,,,,,,,,,,,,,,,,,,
象潟,39.207228,139.902161,1,,,,,,,,,,,,,,,,,,,,
仁賀保,39.289742,139.963669,1,,,,,,,,,,,,,,,,,,,,
羽後本荘,39.386812,140.057467,2,,,,,,,,,,,,,,,,,,,,
羽後亀田,39.493541,140.063142,1,,,,,,,,,,,,,,,,,,,,
柳原,39.290120,141.097770,1,,,,,,,,,,,,,,,,,,,,
江釣子,39.298390,141.075837,1,,,,,,,,,,,,,,,,,,,,
藤根,39.301020,141.040073,1,,,,,,,,,,,,,,,,,,,,
立川目,39.307708,140.997642,1,,,,,,,,,,,,,,,,,,,,
矢美津,39.289880,140.918480,1,,,,,,,,,,,,,,,,,,,,
ゆだ錦秋湖,39.295263,140.835605,1,,,,,,,,,,,,,,,,,,,,
ゆだ高原,39.300853,140.736700,1,,,,,,,,,,,,,,,,,,,,
ほっとゆだ,39.314850,140.776096,1,,,,,,,,,,,,,,,,,,,,
平石,39.402070,140.760650,1,,,,,,,,,,,,,,,,,,,,
飯豊,39.393680,140.780320,1,,,,,,,,,,,,,,,,,,,,
横手,39.310336,140.560493,2,,,,,,,,,,,,,,,,,,,,
花巻,39.388000,141.119100,2,,,,,,,,,,,,,,,,,,,,
似内,39.406859,141.141742,2,,,,,,,,,,,,,,,,,,,,
土沢,39.383100,141.232926,2,,,,,,,,,,,,,,,,,,,,
晴山,39.366494,141.258068,2,,,,,,,,,,,,,,,,,,,,
岩根橋,39.355244,141.318949,2,,,,,,,,,,,,,,,,,,,,
宮守,39.350437,141.350307,2,,,,,,,,,,,,,,,,,,,,
柏木平,39.305802,141.379667,2,,,,,,,,,,,,,,,,,,,,
鱒沢,39.300209,141.399598,2,,,,,,,,,,,,,,,,,,,,
荒谷前,39.309908,141.428606,2,,,,,,,,,,,,,,,,,,,,
岩手二日町,39.323674,141.456285,2,,,,,,,,,,,,,,,,,,,,
陸中大橋,39.402990,141.074160,2,,,,,,,,,,,,,,,,,,,,
平倉,39.264594,141.596002,2,,,,,,,,,,,,,,,,,,,,
遠野,39.325640,141.531090,2,,,,,,,,,,,,,,,,,,,,
釜石,39.271510,141.880060,3,,,,,,,,,,,,,,,,,,,,
油川,40.857101,140.690190,1,,,,,,,,,,,,,,,,,,,,
津軽宮田,40.899090,140.672280,1,,,,,,,,,,,,,,,,,,,,
後潟,40.931769,140.662389,1,,,,,,,,,,,,,,,,,,,,
中沢,40.949401,140.656176,1,,,,,,,,,,,,,,,,,,,,
大平,41.064760,140.551290,1,,,,,,,,,,,,,,,,,,,,
浜名,41.089440,140.512060,1,,,,,,,,,,,,,,,,,,,,
瀬辺地,41.008154,140.648276,1,,,,,,,,,,,,,,,,,,,,
蓬田,40.969619,140.654630,1,,,,,,,,,,,,,,,,,,,,
郷沢,40.988165,140.652257,1,,,,,,,,,,,,,,,,,,,,
三厩,41.185426,140.444471,1,,,,,,,,,,,,,,,,,,,,
向能代,40.225748,140.039228,1,,,,,,,,,,,,,,,,,,,,
北能代,40.254159,140.033752,1,,,,,,,,,,,,,,,,,,,,
鶴形,40.203921,140.118512,1,,,,,,,,,,,,,,,,,,,,
あきた白神,40.386698,139.987535,1,,,,,,,,,,,,,,,,,,,,
岩館,40.406010,139.966707,1,,,,,,,,,,,,,,,,,,,,
大間越,40.492474,139.950146,1,,,,,,,,,,,,,,,,,,,,
白神岳登山口,40.512981,139.950341,1,,,,,,,,,,,,,,,,,,,,
松神,40.534751,139.946761,1,,,,,,,,,,,,,,,,,,,,
十二湖,40.551562,139.942228,1,,,,,,,,,,,,,,,,,,,,
陸奥岩崎,40.583118,139.924500,1,,,,,,,,,,,,,,,,,,,,
陸奥沢辺,40.586154,139.895450,1,,,,,,,,,,,,,,,,,,,,
ウェスパ椿山,40.593306,139.871245,1,,,,,,,,,,,,,,,,,,,,
艫作,40.608202,139.864596,1,,,,,,,,,,,,,,,,,,,,
横磯,40.630090,139.891331,1,,,,,,,,,,,,,,,,,,,,
深浦,40.641000,139.917990,1,,,,,,,,,,,,,,,,,,,,
広戸,40.680190,139.909640,1,,,,,,,,,,,,,,,,,,,,
追良瀬,40.686124,139.970406,1,,,,,,,,,,,,,,,,,,,,
驫木,40.707375,139.983225,1,,,,,,,,,,,,,,,,,,,,
風合瀬,40.731830,139.994561,1,,,,,,,,,,,,,,,,,,,,
大戸瀬,40.759781,140.034044,1,,,,,,,,,,,,,,,,,,,,
千畳敷,40.767942,140.055125,1,,,,,,,,,,,,,,,,,,,,
北金ヶ沢,40.745811,140.095549,1,,,,,,,,,,,,,,,,,,,,
陸奥柳田,40.741159,140.125013,1,,,,,,,,,,,,,,,,,,,,
陸奥赤石,40.762164,140.162814,1,,,,,,,,,,,,,,,,,,,,
鰺ヶ沢,40.774690,140.209420,1,,,,,,,,,,,,,,,,,,,,
鳴沢,40.699180,140.267980,1,,,,,,,,,,,,,,,,,,,,
陸奥森田,40.781779,140.338475,1,,,,,,,,,,,,,,,,,,,,
木造,40.802565,140.388475,1,,,,,,,,,,,,,,,,,,,,
五所川原,40.797830,140.446720,1,,,,,,,,,,,,,,,,,,,,
陸奥鶴田,40.748050,140.423600,1,,,,,,,,,,,,,,,,,,,,
板柳,40.697439,140.461611,1,,,,,,,,,,,,,,,,,,,,
林崎,40.675164,140.480633,1,,,,,,,,,,,,,,,,,,,,
小牛田,38.541470,141.064256,2,,,,,,,,,,,,,,,,,,,,
田尻,38.596148,141.058840,1,,,,,,,,,,,,,,,,,,,,
瀬峰,38.655199,141.073734,1,,,,,,,,,,,,,,,,,,,,
梅ヶ沢,38.681691,141.085560,1,,,,,,,,,,,,,,,,,,,,
新田,38.711815,141.119907,3,,,,,,,,,,,,,,,,,,,,
塚目,38.572530,140.936951,1,,,,,,,,,,,,,,,,,,,,
西古川,38.578347,140.895275,1,,,,,,,,,,,,,,,,,,,,
東大崎,38.605953,140.897232,1,,,,,,,,,,,,,,,,,,,,
西大崎,38.630305,140.889636,1,,,,,,,,,,,,,,,,,,,,
岩出山,38.652345,140.871702,1,,,,,,,,,,,,,,,,,,,,
有備館,38.658226,140.863895,1,,,,,,,,,,,,,,,,,,,,
上野目,38.680317,140.859388,1,,,,,,,,,,,,,,,,,,,,
川渡温泉,38.736740,140.780153,1,,,,,,,,,,,,,,,,,,,,
鳴子御殿湯,38.744513,140.737320,1,,,,,,,,,,,,,,,,,,,,
鳴子温泉,38.743466,140.716093,1,,,,,,,,,,,,,,,,,,,,
中山平温泉,38.726534,140.667872,1,,,,,,,,,,,,,,,,,,,,
堺田,38.735270,140.613441,1,,,,,,,,,,,,,,,,,,,,
赤倉温泉,38.730571,140.553740,1,,,,,,,,,,,,,,,,,,,,
立小路,38.742088,140.542745,1,,,,,,,,,,,,,,,,,,,,
最上,38.756166,140.517354,1,,,,,,,,,,,,,,,,,,,,
大堀,38.765981,140.475895,1,,,,,,,,,,,,,,,,,,,,
鵜杉,38.764961,140.454235,1,,,,,,,,,,,,,,,,,,,,
池月,38.709163,140.835521,1,,,,,,,,,,,,,,,,,,,,
西出雲,35.334839,132.721685,1,,,,,,,,,,,,,,,,,,,,
出雲神西,35.324953,132.702005,1,,,,,,,,,,,,,,,,,,,,
江南,35.315262,132.683207,2,,,,,,,,,,,,,,,,,,,,
直江,35.383689,132.807679,1,,,,,,,,,,,,,,,,,,,,
大田市,35.194980,132.498600,1,,,,,,,,,,,,,,,,,,,,
石見銀山,35.100500,132.459200,1,,,,,,,,,,,,,,,,,,,,
江津,35.012803,132.223190,1,,,,,,,,,,,,,,,,,,,,
浜田,34.901250,132.070360,1,,,,,,,,,,,,,,,,,,,,
益田,34.677940,131.843150,2,,,,,,,,,,,,,,,,,,,,
東萩,34.413440,131.404160,1,,,,,,,,,,,,,,,,,,,,
萩,34.408590,131.390300,1,,,,,,,,,,,,,,,,,,,,
長門市,34.372160,131.187210,1,,,,,,,,,,,,,,,,,,,,
小串,34.169778,130.928075,1,,,,,,,,,,,,,,,,,,,,
下関,33.951470,130.937640,1,,,,,,,,,,,,,,,,,,,,
周防下郷,34.100995,131.401681,1,,,,,,,,,,,,,,,,,,,,
大歳,34.147238,131.432831,1,,,,,,,,,,,,,,,,,,,,
矢原,34.150459,131.445821,1,,,,,,,,,,,,,,,,,,,,
湯田温泉,34.178680,131.468060,1,,,,,,,,,,,,,,,,,,,,
上山口,34.197980,131.480430,1,,,,,,,,,,,,,,,,,,,,
宮野,34.191293,131.498546,1,,,,,,,,,,,,,,,,,,,,
仁保津,34.128884,131.415447,1,,,,,,,,,,,,,,,,,,,,
篠目,34.289780,131.569520,1,,,,,,,,,,,,,,,,,,,,
長門峡,34.304478,131.578797,1,,,,,,,,,,,,,,,,,,,,
渡川,34.322762,131.603785,1,,,,,,,,,,,,,,,,,,,,
本俣賀,34.652559,131.826993,1,,,,,,,,,,,,,,,,,,,,
津和野,34.468660,131.775300,1,,,,,,,,,,,,,,,,,,,,
青野山,34.484580,131.800030,1,,,,,,,,,,,,,,,,,,,,
日原,34.532780,131.831840,1,,,,,,,,,,,,,,,,,,,,
銀山町,34.397200,132.462180,1,,,,,,,,,,,,,,,,,,,,
胡町,34.392300,132.456870,1,,,,,,,,,,,,,,,,,,,,
立町,34.394090,132.444950,1,,,,,,,,,,,,,,,,,,,,
紙屋町東,34.393300,132.455980,1,,,,,,,,,,,,,,,,,,,,
紙屋町西,34.393550,132.452050,1,,,,,,,,,,,,,,,,,,,,
原爆ドーム前,34.394740,132.452670,1,,,,,,,,,,,,,,,,,,,,
本川町,34.396420,132.444320,1,,,,,,,,,,,,,,,,,,,,
十日市町,34.397450,132.441290,1,,,,,,,,,,,,,,,,,,,,
横川駅,34.407350,132.426980,1,,,,,,,,,,,,,,,,,,,,
西広島,34.392340,132.411440,1,,,,,,,,,,,,,,,,,,,,
己斐,34.393900,132.404680,1,,,,,,,,,,,,,,,,,,,,
広電宮島口,34.296450,132.290070,2,,,,,,,,,,,,,,,,,,,,
横川,34.410418,132.450821,1,,,,,,,,,,,,,,,,,,,,
三滝,34.418100,132.430050,1,,,,,,,,,,,,,,,,,,,,
安芸長束,34.429520,132.440000,1,,,,,,,,,,,,,,,,,,,,
下祇園,34.438470,132.443090,1,,,,,,,,,,,,,,,,,,,,
古市橋,34.443190,132.454460,1,,,,,,,,,,,,,,,,,,,,
緑井,34.470640,132.467540,1,,,,,,,,,,,,,,,,,,,,
七軒茶屋,34.471996,132.480559,1,,,,,,,,,,,,,,,,,,,,
上八木,34.489915,132.506032,1,,,,,,,,,,,,,,,,,,,,
中島,34.500526,132.513031,2,,,,,,,,,,,,,,,,,,,,
可部,34.512114,132.510746,1,,,,,,,,,,,,,,,,,,,,
河戸帆待川,34.516709,132.505206,1,,,,,,,,,,,,,,,,,,,,
あき亀山,34.517193,132.496013,1,,,,,,,,,,,,,,,,,,,,
大元,34.647450,133.912680,1,,,,,,,,,,,,,,,,,,,,
備前西市,34.620760,133.897570,1,,,,,,,,,,,,,,,,,,,,
妹尾,34.608342,133.871476,2,,,,,,,,,,,,,,,,,,,,
備中箕島,34.605686,133.850672,1,,,,,,,,,,,,,,,,,,,,
早島,34.602316,133.833578,1,,,,,,,,,,,,,,,,,,,,
久々原,34.592174,133.827998,1,,,,,,,,,,,,,,,,,,,,
茶屋町,34.577084,133.825903,1,,,,,,,,,,,,,,,,,,,,
植松,34.551333,133.827965,2,,,,,,,,,,,,,,,,,,,,
木見,34.527656,133.823715,1,,,,,,,,,,,,,,,,,,,,
彦崎,34.552111,133.834805,1,,,,,,,,,,,,,,,,,,,,
備前片岡,34.544060,133.861424,1,,,,,,,,,,,,,,,,,,,,
八浜,34.532046,133.918956,1,,,,,,,,,,,,,,,,,,,,
常山,34.531619,133.892533,1,,,,,,,,,,,,,,,,,,,,
宇野,34.494775,133.953919,1,,,,,,,,,,,,,,,,,,,,
海田市,34.367360,132.541080,1,,,,,,,,,,,,,,,,,,,,
安芸中野,34.390949,132.563408,1,,,,,,,,,,,,,,,,,,,,
瀬野,34.421935,132.596627,1,,,,,,,,,,,,,,,,,,,,
八本松,34.445757,132.688862,1,,,,,,,,,,,,,,,,,,,,
西条,34.431326,132.743671,1,,,,,,,,,,,,,,,,,,,,
寺家,34.439224,132.722777,1,,,,,,,,,,,,,,,,,,,,
中野東,34.403925,132.578931,1,,,,,,,,,,,,,,,,,,,,
矢野,34.352111,132.531918,1,,,,,,,,,,,,,,,,,,,,
坂,34.334390,132.526900,1,,,,,,,,,,,,,,,,,,,,
呉,34.248830,132.564900,1,,,,,,,,,,,,,,,,,,,,
広,34.229120,132.618940,1,,,,,,,,,,,,,,,,,,,,
安芸川尻,34.232685,132.691451,1,,,,,,,,,,,,,,,,,,,,
忠海,34.336794,132.991279,1,,,,,,,,,,,,,,,,,,,,
竹原,34.343730,132.919530,1,,,,,,,,,,,,,,,,,,,,
岡山駅前,34.665330,133.918710,1,,,,,,,,,,,,,,,,,,,,
西川緑道公園,34.666380,133.925310,1,,,,,,,,,,,,,,,,,,,,
柳川,34.667450,133.931530,1,,,,,,,,,,,,,,,,,,,,
郵便局前,34.667830,133.937070,1,,,,,,,,,,,,,,,,,,,,
城下,34.663510,133.944750,2,,,,,,,,,,,,,,,,,,,,
県庁通り,34.657910,133.952070,1,,,,,,,,,,,,,,,,,,,,
東山・おかでんミュージアム駅,34.651520,133.963380,1,,,,,,,,,,,,,,,,,,,,
入明,33.566310,133.528210,1,,,,,,,,,,,,,,,,,,,,
円行寺口,33.573620,133.512480,1,,,,,,,,,,,,,,,,,,,,
高知商業前,33.574080,133.493890,1,,,,,,,,,,,,,,,,,,,,
朝倉,33.567870,133.484080,2,,,,,,,,,,,,,,,,,,,,
波川,33.547380,133.420850,1,,,,,,,,,,,,,,,,,,,,
日下,33.534340,133.384280,1,,,,,,,,,,,,,,,,,,,,
岡花,33.520490,133.357400,1,,,,,,,,,,,,,,,,,,,,
土佐加茂,33.508840,133.329950,1,,,,,,,,,,,,,,,,,,,,
斗賀野,33.467690,133.278460,1,,,,,,,,,,,,,,,,,,,,
吾桑,33.446700,133.284920,1,,,,,,,,,,,,,,,,,,,,
多ノ郷,33.418440,133.283560,1,,,,,,,,,,,,,,,,,,,,
彦根,35.275620,136.257100,2,,,,,,,,,,,,,,,,,,,,
南彦根,35.248620,136.259020,1,,,,,,,,,,,,,,,,,,,,
河瀬,35.225197,136.224980,1,,,,,,,,,,,,,,,,,,,,
稲枝,35.203315,136.194359,1,,,,,,,,,,,,,,,,,,,,
能登川,35.179991,136.165886,1,,,,,,,,,,,,,,,,,,,,
安土,35.142537,136.133673,1,,,,,,,,,,,,,,,,,,,,
近江八幡,35.129690,136.097700,3,,,,,,,,,,,,,,,,,,,,
野洲,35.068693,136.022592,1,,,,,,,,,,,,,,,,,,,,
守山,35.045890,135.977880,1,,,,,,,,,,,,,,,,,,,,
栗東,35.037358,135.979879,1,,,,,,,,,,,,,,,,,,,,
草津,35.017010,135.950300,2,,,,,,,,,,,,,,,,,,,,
南草津,34.999060,135.956060,2,,,,,,,,,,,,,,,,,,,,
石山,34.965930,135.909750,1,,,,,,,,,,,,,,,,,,,,
膳所,34.989040,135.875380,1,,,,,,,,,,,,,,,,,,,,
大津,35.007130,135.859140,1,,,,,,,,,,,,,,,,,,,,
山科,34.984400,135.812680,3,,,,,,,,,,,,,,,,,,,,
大阪阿部野橋,34.644290,135.514440,1,,,,,,,,,,,,,,,,,,,,
河堀口,34.637740,135.513830,1,,,,,,,,,,,,,,,,,,,,
北田辺,34.632950,135.515330,1,,,,,,,,,,,,,,,,,,,,
今川,34.628960,135.523480,1,,,,,,,,,,,,,,,,,,,,
河内天美,34.589330,135.534090,1,,,,,,,,,,,,,,,,,,,,
布忍,34.577130,135.530900,1,,,,,,,,,,,,,,,,,,,,
高見ノ里,34.575227,135.546314,1,,,,,,,,,,,,,,,,,,,,
河内松原,34.565320,135.553620,1,,,,,,,,,,,,,,,,,,,,
恵我ノ荘,34.568750,135.571850,1,,,,,,,,,,,,,,,,,,,,
高鷲,34.561060,135.589540,1,,,,,,,,,,,,,,,,,,,,
藤井寺,34.556900,135.600610,1,,,,,,,,,,,,,,,,,,,,
土師ノ里,34.554050,135.612790,1,,,,,,,,,,,,,,,,,,,,
道明寺,34.549350,135.623290,2,,,,,,,,,,,,,,,,,,,,
古市,34.554199,135.609170,4,,,,,,,,,,,,,,,,,,,,
駒ヶ谷,34.545573,135.622166,1,,,,,,,,,,,,,,,,,,,,
上ノ太子,34.532967,135.637798,1,,,,,,,,,,,,,,,,,,,,
二上神社口,34.531861,135.694340,1,,,,,,,,,,,,,,,,,,,,
当麻寺,34.516204,135.705974,1,,,,,,,,,,,,,,,,,,,,
磐城,34.511369,135.710818,1,,,,,,,,,,,,,,,,,,,,
尺土,34.508561,135.720921,1,,,,,,,,,,,,,,,,,,,,
高田市,34.506805,135.742724,1,,,,,,,,,,,,,,,,,,,,
浮孔,34.498176,135.754572,1,,,,,,,,,,,,,,,,,,,,
坊城,34.493461,135.765141,1,,,,,,,,,,,,,,,,,,,,
橿原神宮西口,34.501430,135.795170,1,,,,,,,,,,,,,,,,,,,,
橿原神宮前,34.490380,135.799460,3,,,,,,,,,,,,,,,,,,,,
吉野口,34.420682,135.750514,3,,,,,,,,,,,,,,,,,,,,
大阿太,34.388300,135.766407,1,,,,,,,,,,,,,,,,,,,,
下市口,34.383986,135.786996,2,,,,,,,,,,,,,,,,,,,,
六田,34.390132,135.823146,1,,,,,,,,,,,,,,,,,,,,
大和上市,34.395594,135.845532,2,,,,,,,,,,,,,,,,,,,,
吉野神宮,34.390542,135.848045,2,,,,,,,,,,,,,,,,,,,,
吉野,34.377670,135.862490,2,,,,,,,,,,,,,,,,,,,,
大津京,35.026550,135.854770,1,,,,,,,,,,,,,,,,,,,,
唐崎,35.048050,135.884680,2,,,,,,,,,,,,,,,,,,,,
比叡山坂本・びわ湖浜大津,35.059530,135.861300,1,,,,,,,,,,,,,,,,,,,,
おごと温泉,35.098720,135.876800,1,,,,,,,,,,,,,,,,,,,,
堅田,35.128000,135.921000,1,,,,,,,,,,,,,,,,,,,,
和邇,35.162102,135.922064,1,,,,,,,,,,,,,,,,,,,,
蓬莱,35.182359,135.914977,1,,,,,,,,,,,,,,,,,,,,
志賀,35.201798,135.924637,1,,,,,,,,,,,,,,,,,,,,
比良,35.219870,135.944218,1,,,,,,,,,,,,,,,,,,,,
近江舞子,35.235822,135.959030,2,,,,,,,,,,,,,,,,,,,,
北小松,35.253738,135.970582,2,,,,,,,,,,,,,,,,,,,,
近江高島,35.292640,136.010307,2,,,,,,,,,,,,,,,,,,,,
安曇川,35.328438,136.019975,2,,,,,,,,,,,,,,,,,,,,
新旭,35.355295,136.035532,2,,,,,,,,,,,,,,,,,,,,
近江今津,35.398513,136.032386,1,,,,,,,,,,,,,,,,,,,,
近江中庄,35.441369,136.038547,2,,,,,,,,,,,,,,,,,,,,
マキノ,35.461374,136.059801,2,,,,,,,,,,,,,,,,,,,,
永原,35.499003,136.122668,2,,,,,,,,,,,,,,,,,,,,
近江塩津,35.539119,136.151485,3,,,,,,,,,,,,,,,,,,,,
手原,35.027310,135.999322,1,,,,,,,,,,,,,,,,,,,,
