station_name,lat,lng,line_count,avg_rent_1k,avg_rent_1ldk,population_density,daily_passengers,morning_congestion,izakaya_count,restaurant_count,cafe_count,convenience_store_count,ramen_count,supermarket_count,hospital_count,bookstore_count,crime_index,safety_score,park_area_m2,noise_score,green_ratio_pct,office_count,coworking_count
伊万里,33.2728,129.88038,3,3.2,5.8,400.0,89000.0,69.0,17.0,70.0,10.0,4.0,6.0,2.0,2.0,2.0,50.0,98.0,18100.0,82.0,70.0,9.0,0.0
喜々津,32.832716,129.986918,2,3.2,5.6,700.0,19000.0,51.0,12.0,54.0,5.0,1.0,3.0,3.0,1.0,1.0,10.0,98.0,3000.0,91.0,70.0,10.0,0.0
市布,32.819839,129.966793,1,3.2,5.6,600.0,0.0,83.0,5.0,22.0,2.0,2.0,1.0,1.0,2.0,0.0,20.0,98.0,3100.0,93.0,70.0,10.0,0.0
肥前古賀,32.798199,129.951409,1,3.2,5.1,400.0,0.0,53.0,3.0,16.0,3.0,1.0,0.0,1.0,2.0,0.0,20.0,98.0,17700.0,94.0,70.0,0.0,0.0
現川,32.79101,129.925942,1,3.2,5.7,500.0,300.0,75.0,6.0,34.0,3.0,1.0,1.0,2.0,2.0,0.0,10.0,98.0,1900.0,92.0,70.0,6.0,0.0
竹松,32.940048,129.952915,1,3.2,5.6,400.0,4100.0,61.0,3.0,17.0,2.0,1.0,1.0,1.0,1.0,0.0,10.0,98.0,8600.0,90.0,70.0,1.0,0.0
諫早市内バス,32.8431,130.0559,1,3.2,5.2,1100.0,2200.0,77.0,8.0,31.0,1.0,1.0,1.0,2.0,1.0,0.0,40.0,98.0,3300.0,90.0,70.0,0.0,0.0
大村,32.92104,129.97895,1,3.2,5.3,300.0,0.0,74.0,5.0,20.0,3.0,2.0,1.0,1.0,2.0,0.0,10.0,98.0,3100.0,94.0,70.0,10.0,0.0
岩松,32.890386,129.981722,2,3.2,5.1,500.0,34000.0,52.0,11.0,55.0,4.0,2.0,3.0,3.0,1.0,1.0,50.0,98.0,19100.0,86.0,70.0,17.0,0.0
千綿,33.00518,129.95651,1,3.2,5.2,500.0,5700.0,76.0,4.0,31.0,2.0,2.0,2.0,1.0,2.0,0.0,30.0,98.0,13300.0,88.0,70.0,11.0,0.0
彼杵,33.03759,129.93043,1,3.2,5.5,500.0,600.0,74.0,5.0,34.0,3.0,2.0,1.0,1.0,2.0,0.0,30.0,98.0,12600.0,88.0,70.0,0.0,0.0
川棚,33.0723,129.84359,1,3.2,5.7,1200.0,7300.0,80.0,3.0,20.0,2.0,2.0,1.0,1.0,2.0,0.0,30.0,98.0,8900.0,90.0,70.0,5.0,0.0
小串郷,33.063528,129.834597,1,3.2,5.7,400.0,1400.0,77.0,5.0,32.0,3.0,2.0,1.0,2.0,2.0,0.0,40.0,98.0,12600.0,91.0,70.0,7.0,0.0
ハウステンボス,33.091794,129.796595,1,3.2,5.2,1000.0,1100.0,54.0,2.0,15.0,1.0,2.0,0.0,1.0,2.0,0.0,30.0,98.0,17400.0,92.0,70.0,0.0,0.0
本諫早,32.83934,130.06824,2,3.2,5.4,900.0,24000.0,83.0,11.0,45.0,3.0,3.0,3.0,3.0,2.0,1.0,30.0,98.0,14500.0,89.0,70.0,2.0,0.0
幸駅,32.83534,130.09353,1,3.2,5.5,700.0,1300.0,74.0,8.0,30.0,1.0,2.0,2.0,2.0,2.0,0.0,40.0,98.0,10100.0,88.0,70.0,12.0,0.0
干拓の里,32.836207,130.093458,1,3.2,5.4,1000.0,5000.0,89.0,4.0,27.0,3.0,1.0,2.0,2.0,2.0,0.0,10.0,98.0,3500.0,90.0,70.0,0.0,0.0
吾妻,32.840422,130.189921,2,3.2,5.3,1200.0,28000.0,57.0,11.0,57.0,6.0,2.0,2.0,2.0,1.0,1.0,40.0,98.0,14000.0,87.0,70.0,3.0,0.0
愛野,32.818984,130.15631,2,3.2,5.4,700.0,24000.0,56.0,14.0,52.0,4.0,2.0,4.0,3.0,2.0,1.0,20.0,98.0,8300.0,86.0,70.0,14.0,0.0
三会,32.814636,130.357462,1,3.2,5.3,900.0,6100.0,90.0,4.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,98.0,18600.0,94.0,70.0,9.0,0.0
島原,32.79033,130.370806,2,3.2,5.1,1100.0,20000.0,67.0,9.0,41.0,3.0,3.0,1.0,3.0,2.0,1.0,20.0,98.0,11100.0,90.0,70.0,10.0,0.0
中堂,32.80033,130.16004,1,3.2,5.3,1300.0,3900.0,83.0,4.0,27.0,1.0,1.0,1.0,1.0,1.0,0.0,40.0,98.0,10400.0,93.0,70.0,3.0,0.0
島原外港,32.81179,130.37307,1,3.2,5.3,900.0,4400.0,57.0,4.0,20.0,3.0,1.0,0.0,2.0,1.0,0.0,20.0,98.0,4200.0,94.0,70.0,0.0,0.0
那覇空港,26.19582,127.64557,1,3.2,5.5,500.0,0.0,59.0,5.0,23.0,3.0,2.0,1.0,1.0,1.0,0.0,20.0,98.0,5000.0,94.0,70.0,11.0,0.0
赤嶺,26.1857,127.66501,1,3.2,5.6,1100.0,1500.0,69.0,6.0,30.0,3.0,2.0,2.0,2.0,1.0,0.0,30.0,98.0,14000.0,91.0,70.0,9.0,0.0
小禄,26.18286,127.67682,1,3.2,5.5,600.0,1700.0,84.0,9.0,34.0,2.0,2.0,2.0,1.0,2.0,0.0,10.0,98.0,18300.0,92.0,70.0,1.0,0.0
奥武山公園,26.19287,127.68784,1,3.2,5.6,900.0,0.0,73.0,4.0,24.0,2.0,2.0,2.0,2.0,2.0,0.0,10.0,98.0,4800.0,94.0,70.0,0.0,0.0
壺川,26.20594,127.68653,1,3.2,5.5,800.0,0.0,57.0,5.0,28.0,3.0,2.0,1.0,1.0,2.0,0.0,30.0,98.0,14800.0,93.0,70.0,8.0,0.0
旭橋,26.21363,127.68377,1,3.2,5.4,300.0,1100.0,85.0,7.0,31.0,1.0,1.0,1.0,2.0,2.0,0.0,10.0,98.0,9000.0,93.0,70.0,0.0,0.0
美栄橋,26.21986,127.6837,1,3.2,5.3,500.0,1200.0,76.0,6.0,30.0,1.0,1.0,2.0,2.0,1.0,0.0,30.0,98.0,2700.0,89.0,70.0,0.0,0.0
牧志,26.21967,127.695,1,3.2,5.5,1200.0,0.0,50.0,7.0,34.0,1.0,1.0,2.0,1.0,2.0,0.0,10.0,98.0,12200.0,94.0,70.0,4.0,0.0
安里,26.2207,127.70622,1,3.2,5.5,1000.0,0.0,70.0,5.0,28.0,2.0,2.0,2.0,1.0,1.0,0.0,30.0,98.0,14200.0,92.0,70.0,0.0,0.0
おもろまち,26.22452,127.70902,1,3.2,5.3,400.0,0.0,71.0,4.0,16.0,2.0,1.0,1.0,2.0,2.0,0.0,30.0,98.0,19900.0,91.0,70.0,3.0,0.0
古島,26.23128,127.70955,1,3.2,5.5,800.0,1400.0,84.0,4.0,16.0,2.0,2.0,0.0,2.0,2.0,0.0,30.0,98.0,10400.0,94.0,70.0,0.0,0.0
市立病院前,26.2418,127.71388,1,3.2,5.2,900.0,1600.0,82.0,5.0,24.0,1.0,1.0,1.0,2.0,1.0,0.0,10.0,98.0,4000.0,94.0,70.0,4.0,0.0
儀保,26.224595,127.719085,1,3.2,5.6,1000.0,2500.0,59.0,4.0,18.0,1.0,2.0,0.0,2.0,1.0,0.0,20.0,98.0,1000.0,89.0,70.0,7.0,0.0
首里,26.21967,127.71931,1,3.2,5.3,1100.0,0.0,76.0,6.0,25.0,1.0,2.0,1.0,1.0,1.0,0.0,40.0,98.0,6000.0,91.0,70.0,2.0,0.0
石嶺,26.227007,127.729012,1,3.2,5.4,1300.0,0.0,72.0,3.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,98.0,7100.0,93.0,70.0,2.0,0.0
経塚,26.236719,127.728523,1,3.2,5.1,500.0,2800.0,56.0,4.0,20.0,1.0,1.0,1.0,2.0,2.0,0.0,10.0,98.0,1100.0,88.0,70.0,9.0,0.0
浦添前田,26.243845,127.732267,1,3.2,5.2,1200.0,0.0,51.0,8.0,32.0,2.0,2.0,1.0,1.0,1.0,0.0,50.0,98.0,13800.0,90.0,70.0,7.0,0.0
てだこ浦西,26.241748,127.741917,1,3.2,5.7,400.0,4800.0,80.0,3.0,18.0,2.0,1.0,0.0,1.0,2.0,0.0,10.0,98.0,3400.0,91.0,70.0,0.0,0.0
宮崎,31.91156,131.42406,2,3.2,5.3,1100.0,40000.0,75.0,10.0,40.0,5.0,3.0,2.0,3.0,2.0,1.0,30.0,98.0,5700.0,88.0,70.0,11.0,0.0
南宮崎,31.88258,131.44198,2,3.2,5.6,800.0,26000.0,68.0,7.0,46.0,4.0,2.0,2.0,2.0,1.0,1.0,40.0,98.0,13000.0,87.0,70.0,8.0,0.0
曽山寺,31.813358,131.448339,1,3.2,5.4,1000.0,3400.0,64.0,8.0,31.0,1.0,1.0,1.0,2.0,2.0,0.0,20.0,98.0,9200.0,91.0,70.0,6.0,0.0
子供の国,31.807274,131.457069,1,3.2,5.1,400.0,3200.0,68.0,4.0,28.0,3.0,1.0,2.0,1.0,1.0,0.0,10.0,98.0,13900.0,94.0,70.0,8.0,0.0
青島,31.78656,131.46313,1,3.2,5.4,1300.0,0.0,51.0,5.0,22.0,3.0,2.0,1.0,1.0,2.0,0.0,20.0,98.0,3500.0,89.0,70.0,3.0,0.0
折生迫,31.789506,131.467509,1,3.2,5.5,1200.0,0.0,90.0,4.0,19.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,98.0,5300.0,92.0,70.0,1.0,0.0
内海,31.74166,131.47905,2,3.2,5.4,500.0,24000.0,62.0,13.0,55.0,3.0,1.0,3.0,2.0,2.0,1.0,20.0,98.0,12000.0,90.0,70.0,17.0,0.0
小内海,31.737786,131.465876,1,3.2,5.4,400.0,5100.0,64.0,5.0,21.0,1.0,2.0,1.0,1.0,2.0,0.0,10.0,98.0,3300.0,89.0,70.0,0.0,0.0
伊比井,31.711011,131.456145,1,3.2,5.2,400.0,4600.0,79.0,4.0,29.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,98.0,1600.0,94.0,70.0,5.0,0.0
北郷,31.678143,131.373634,1,3.2,5.2,1100.0,1100.0,85.0,4.0,24.0,1.0,2.0,1.0,2.0,2.0,0.0,30.0,98.0,12300.0,92.0,70.0,7.0,0.0
内之田,31.64257,131.372654,1,3.2,5.3,800.0,4100.0,68.0,3.0,17.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,98.0,11000.0,88.0,70.0,2.0,0.0
飫肥,31.627382,131.361958,1,3.2,5.5,800.0,1300.0,70.0,3.0,18.0,1.0,1.0,1.0,2.0,1.0,0.0,10.0,98.0,4400.0,90.0,70.0,2.0,0.0
日南,31.60732,131.39655,1,3.2,5.2,300.0,0.0,54.0,5.0,24.0,1.0,2.0,1.0,1.0,1.0,0.0,30.0,98.0,12300.0,88.0,70.0,0.0,0.0
油津,31.586757,131.396264,1,3.2,5.2,700.0,8100.0,56.0,8.0,32.0,3.0,1.0,1.0,1.0,1.0,0.0,30.0,98.0,19100.0,92.0,70.0,0.0,0.0
大堂津,31.557054,131.382323,1,3.2,5.4,600.0,0.0,69.0,5.0,28.0,3.0,2.0,2.0,2.0,1.0,0.0,30.0,98.0,10400.0,93.0,70.0,9.0,0.0
南郷,31.536007,131.372646,1,3.2,5.2,900.0,4500.0,82.0,3.0,21.0,2.0,1.0,1.0,1.0,2.0,0.0,20.0,98.0,900.0,92.0,70.0,12.0,0.0
夫婦浦,31.46377,131.26159,1,3.2,5.7,1100.0,1100.0,65.0,5.0,29.0,2.0,2.0,2.0,1.0,2.0,0.0,40.0,98.0,3800.0,88.0,70.0,2.0,0.0
串間,31.46322,131.22819,1,3.2,5.7,700.0,2800.0,86.0,4.0,30.0,2.0,2.0,1.0,2.0,1.0,0.0,40.0,98.0,7200.0,91.0,70.0,0.0,0.0
福島今町,31.456903,131.203317,1,3.2,5.4,900.0,0.0,75.0,4.0,19.0,3.0,1.0,1.0,1.0,1.0,0.0,20.0,98.0,11600.0,89.0,70.0,6.0,0.0
志布志,31.473156,131.098365,1,3.2,5.7,800.0,5100.0,87.0,5.0,20.0,3.0,2.0,1.0,2.0,1.0,0.0,40.0,98.0,9900.0,88.0,70.0,5.0,0.0
坂ノ市,33.236754,131.751952,1,3.2,5.4,600.0,4400.0,56.0,4.0,24.0,2.0,2.0,1.0,1.0,2.0,0.0,10.0,98.0,10100.0,91.0,70.0,2.0,0.0
幸崎,33.233345,131.79536,1,3.2,5.2,800.0,0.0,81.0,3.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,98.0,10800.0,90.0,70.0,0.0,0.0
佐志生,33.174765,131.817677,1,3.2,5.5,700.0,7100.0,78.0,5.0,23.0,2.0,2.0,1.0,1.0,1.0,0.0,10.0,98.0,14700.0,91.0,70.0,0.0,0.0
下ノ江,33.158488,131.811132,1,3.2,5.6,1100.0,0.0,80.0,3.0,20.0,3.0,2.0,1.0,2.0,1.0,0.0,20.0,98.0,14900.0,92.0,70.0,10.0,0.0
熊崎,33.136088,131.787591,1,3.2,5.2,500.0,0.0,69.0,4.0,28.0,2.0,2.0,1.0,1.0,1.0,0.0,10.0,98.0,5900.0,91.0,70.0,6.0,0.0
上臼杵,33.09712,131.78952,1,3.2,5.3,1000.0,9200.0,63.0,4.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,98.0,4000.0,92.0,70.0,0.0,0.0
臼杵,33.12856,131.81337,1,3.2,5.4,1100.0,200.0,68.0,5.0,34.0,3.0,1.0,2.0,2.0,2.0,0.0,20.0,98.0,1600.0,88.0,70.0,2.0,0.0
津久見,33.07189,131.86929,1,3.2,5.4,600.0,3600.0,56.0,4.0,19.0,1.0,2.0,1.0,2.0,2.0,0.0,20.0,98.0,11300.0,92.0,70.0,4.0,0.0
日代,33.066041,131.918366,1,3.2,5.3,600.0,2200.0,65.0,4.0,18.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,98.0,10900.0,91.0,70.0,3.0,0.0
浅海井,33.043477,131.9192,1,3.2,5.2,400.0,0.0,55.0,4.0,26.0,2.0,2.0,2.0,2.0,1.0,0.0,10.0,98.0,3100.0,89.0,70.0,0.0,0.0
狩生,33.014963,131.904346,1,3.2,5.5,600.0,800.0,55.0,5.0,20.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,98.0,12500.0,90.0,70.0,0.0,0.0
海崎,32.995921,131.887994,1,3.2,5.6,800.0,1500.0,61.0,6.0,34.0,3.0,1.0,2.0,1.0,1.0,0.0,40.0,98.0,2900.0,88.0,70.0,8.0,0.0
佐伯,32.96078,131.90073,1,3.2,5.6,500.0,2000.0,77.0,5.0,31.0,2.0,1.0,1.0,1.0,2.0,0.0,20.0,98.0,12700.0,90.0,70.0,0.0,0.0
上岡,32.95646,131.862177,1,3.2,5.5,900.0,0.0,71.0,5.0,20.0,2.0,1.0,1.0,2.0,2.0,0.0,10.0,98.0,16400.0,90.0,70.0,1.0,0.0
直川,32.898599,131.779433,1,3.2,5.6,600.0,0.0,76.0,3.0,18.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,98.0,13000.0,89.0,70.0,3.0,0.0
重岡,32.840429,131.715663,1,3.2,5.4,1100.0,0.0,50.0,5.0,30.0,2.0,1.0,2.0,2.0,1.0,0.0,20.0,98.0,10000.0,94.0,70.0,7.0,0.0
宗太郎,32.786006,131.706881,1,3.2,5.7,1000.0,0.0,90.0,4.0,23.0,1.0,2.0,1.0,1.0,2.0,0.0,10.0,98.0,7600.0,91.0,70.0,0.0,0.0
市棚,32.728025,131.710189,1,3.2,5.2,300.0,1400.0,67.0,3.0,16.0,1.0,2.0,1.0,1.0,2.0,0.0,20.0,98.0,16000.0,91.0,70.0,5.0,0.0
北川,32.690313,131.697605,1,3.2,5.1,900.0,9000.0,77.0,5.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,98.0,1700.0,92.0,70.0,4.0,0.0
日向長井,32.664079,131.699888,1,3.2,5.2,900.0,6600.0,53.0,6.0,26.0,3.0,2.0,2.0,2.0,2.0,0.0,40.0,98.0,3900.0,93.0,70.0,3.0,0.0
岡富,32.37513,131.48345,1,3.2,5.3,400.0,4600.0,54.0,5.0,34.0,2.0,2.0,2.0,2.0,1.0,0.0,40.0,98.0,1000.0,93.0,70.0,0.0,0.0
延岡,32.5808,131.66406,1,3.2,5.4,700.0,200.0,90.0,6.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,98.0,12900.0,92.0,70.0,2.0,0.0
南延岡,32.56154,131.66695,1,3.2,5.3,1100.0,8600.0,79.0,6.0,27.0,2.0,2.0,1.0,1.0,1.0,0.0,10.0,98.0,3400.0,94.0,70.0,0.0,0.0
土々呂,32.507798,131.674966,1,3.2,5.2,800.0,600.0,52.0,4.0,28.0,1.0,1.0,1.0,2.0,2.0,0.0,20.0,98.0,18300.0,90.0,70.0,8.0,0.0
門川,32.477349,131.653927,1,3.2,5.3,1200.0,3800.0,50.0,6.0,30.0,3.0,2.0,1.0,1.0,1.0,0.0,20.0,98.0,10200.0,94.0,70.0,0.0,0.0
日向市,32.42296,131.62475,1,3.2,5.7,600.0,0.0,74.0,3.0,19.0,2.0,2.0,1.0,2.0,2.0,0.0,30.0,98.0,17300.0,93.0,70.0,8.0,0.0
財光寺,32.39702,131.62637,1,3.2,5.5,600.0,7600.0,52.0,5.0,33.0,3.0,1.0,2.0,2.0,2.0,0.0,20.0,98.0,6200.0,92.0,70.0,0.0,0.0
南日向,32.369681,131.627685,1,3.2,5.6,700.0,5300.0,60.0,9.0,34.0,2.0,1.0,2.0,2.0,1.0,0.0,30.0,98.0,700.0,88.0,70.0,5.0,0.0
美々津,32.325968,131.602251,1,3.2,5.3,1200.0,3400.0,79.0,7.0,34.0,1.0,2.0,2.0,2.0,2.0,0.0,10.0,98.0,4600.0,89.0,70.0,12.0,0.0
東都農,32.28664,131.58793,1,3.2,5.5,1200.0,0.0,84.0,4.0,21.0,3.0,1.0,0.0,2.0,2.0,0.0,30.0,98.0,2600.0,88.0,70.0,0.0,0.0
都農,32.250983,131.568248,1,3.2,5.7,500.0,1100.0,61.0,4.0,27.0,1.0,2.0,1.0,1.0,2.0,0.0,10.0,98.0,13100.0,88.0,70.0,0.0,0.0
川南,32.192188,131.553193,1,3.2,5.7,700.0,4300.0,62.0,5.0,32.0,2.0,1.0,2.0,1.0,1.0,0.0,40.0,98.0,13200.0,92.0,70.0,0.0,0.0
高鍋,32.122192,131.533468,1,3.2,5.4,600.0,0.0,86.0,7.0,29.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,98.0,17600.0,88.0,70.0,12.0,0.0
佐土原,32.022366,131.477116,1,3.2,5.7,800.0,1600.0,78.0,4.0,19.0,2.0,1.0,1.0,2.0,2.0,0.0,30.0,98.0,1200.0,90.0,70.0,8.0,0.0
田野,31.83786,131.304954,2,3.2,5.5,800.0,15000.0,82.0,7.0,50.0,5.0,2.0,3.0,2.0,2.0,1.0,10.0,98.0,4700.0,90.0,70.0,13.0,0.0
清武,31.859383,131.389231,1,3.2,5.5,1100.0,1300.0,69.0,7.0,33.0,3.0,1.0,2.0,2.0,1.0,0.0,40.0,98.0,17600.0,91.0,70.0,0.0,0.0
日向沓掛,31.842173,131.344848,1,3.2,5.2,600.0,3100.0,57.0,5.0,31.0,3.0,1.0,2.0,1.0,2.0,0.0,20.0,98.0,17200.0,93.0,70.0,4.0,0.0
田吉,31.879203,131.430381,2,3.2,5.5,1000.0,33000.0,88.0,8.0,46.0,6.0,3.0,2.0,3.0,2.0,1.0,30.0,98.0,3000.0,87.0,70.0,11.0,0.0
都城,31.72615,131.07126,2,3.2,5.7,600.0,30000.0,66.0,8.0,49.0,4.0,2.0,2.0,2.0,2.0,1.0,50.0,98.0,11900.0,91.0,70.0,13.0,0.0
西都城,31.723521,131.056981,1,3.2,5.7,1200.0,0.0,60.0,5.0,22.0,3.0,2.0,1.0,2.0,2.0,0.0,30.0,98.0,5000.0,93.0,70.0,1.0,0.0
五十市,31.718578,131.033564,1,3.2,5.3,800.0,0.0,82.0,5.0,31.0,1.0,1.0,1.0,2.0,2.0,0.0,40.0,98.0,10100.0,88.0,70.0,8.0,0.0
財部,31.728772,130.991642,1,3.2,5.5,800.0,5000.0,76.0,5.0,22.0,1.0,2.0,1.0,1.0,1.0,0.0,10.0,98.0,15400.0,91.0,70.0,11.0,0.0
北永野田,31.782329,130.87402,1,3.2,5.3,500.0,7300.0,90.0,6.0,29.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,98.0,10900.0,90.0,70.0,6.0,0.0
霧島神宮,31.818683,130.836581,1,3.2,5.4,1100.0,2900.0,70.0,4.0,22.0,2.0,2.0,1.0,2.0,1.0,0.0,20.0,98.0,12800.0,91.0,70.0,7.0,0.0
隼人,31.743887,130.740268,2,3.2,5.6,1100.0,28000.0,67.0,7.0,41.0,4.0,2.0,1.0,3.0,2.0,1.0,40.0,98.0,13600.0,87.0,70.0,11.0,0.0
加治木,31.739267,130.670612,1,3.2,5.5,400.0,4700.0,80.0,7.0,31.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,98.0,3300.0,94.0,70.0,8.0,0.0
竜ヶ水,31.647373,130.604112,1,3.2,5.2,900.0,0.0,87.0,5.0,27.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,98.0,7300.0,89.0,70.0,7.0,0.0
鹿児島,31.59406,130.55137,1,3.2,5.3,700.0,7700.0,88.0,7.0,28.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0,98.0,17100.0,90.0,70.0,0.0,0.0
電鉄富山,36.69668,137.21154,1,3.2,5.4,800.0,7000.0,70.0,6.0,32.0,2.0,1.0,2.0,2.0,2.0,0.0,10.0,98.0,16500.0,90.0,62.6,0.0,0.0
新庄田中,36.70375,137.23776,1,3.2,5.6,1300.0,3700.0,89.0,4.0,18.0,1.0,1.0,1.0,2.0,1.0,0.0,40.0,95.0,1800.0,92.0,63.8,7.0,0.0
不二越,36.69801,137.21442,1,3.2,5.5,400.0,0.0,71.0,3.0,23.0,1.0,2.0,1.0,2.0,2.0,0.0,10.0,95.0,12600.0,92.0,65.7,8.0,0.0
大泉,36.69288,137.22881,3,3.2,5.6,400.0,96000.0,53.0,20.0,80.0,9.0,4.0,6.0,3.0,2.0,3.0,50.0,93.0,12500.0,85.0,66.0,10.0,0.0
上市,36.69098,137.35022,1,3.2,5.7,1100.0,7500.0,58.0,8.0,31.0,2.0,1.0,2.0,1.0,1.0,0.0,40.0,96.0,15700.0,88.0,68.2,9.0,0.0
新宮川,36.717666,137.351016,1,3.2,5.2,1100.0,0.0,86.0,3.0,20.0,1.0,1.0,1.0,1.0,2.0,0.0,30.0,94.0,18600.0,92.0,67.2,10.0,0.0
中加積,36.735097,137.350913,1,3.2,5.2,1000.0,500.0,63.0,6.0,32.0,2.0,1.0,1.0,1.0,1.0,0.0,10.0,97.0,13400.0,89.0,70.0,4.0,0.0
西加積,36.746688,137.340083,1,3.2,5.6,700.0,2600.0,87.0,3.0,16.0,2.0,1.0,0.0,2.0,2.0,0.0,10.0,98.0,16100.0,91.0,70.0,0.0,0.0
越中中村,36.790576,137.382434,1,3.2,5.6,1200.0,0.0,64.0,3.0,18.0,2.0,1.0,0.0,1.0,2.0,0.0,20.0,98.0,7300.0,94.0,69.3,0.0,0.0
榎町,36.657587,137.3168,1,3.2,5.2,700.0,1100.0,81.0,3.0,23.0,2.0,2.0,1.0,2.0,1.0,0.0,10.0,93.0,9200.0,93.0,64.4,8.0,0.0
下立口,36.859417,137.533361,1,3.2,5.4,900.0,0.0,66.0,3.0,19.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,98.0,7100.0,91.0,70.0,4.0,0.0
下立,36.857816,137.541332,1,3.2,5.2,600.0,4700.0,51.0,6.0,25.0,1.0,1.0,1.0,1.0,2.0,0.0,20.0,98.0,1200.0,88.0,70.0,0.0,0.0
愛本,36.855366,137.553871,1,3.2,5.6,500.0,3000.0,82.0,5.0,21.0,2.0,2.0,0.0,1.0,2.0,0.0,10.0,98.0,10600.0,94.0,70.0,8.0,0.0
内山,36.846463,137.556868,1,3.2,5.3,700.0,4800.0,74.0,4.0,18.0,2.0,2.0,1.0,1.0,1.0,0.0,10.0,98.0,12700.0,91.0,70.0,6.0,0.0
舌山,36.872202,137.485582,1,3.2,5.1,1100.0,0.0,61.0,3.0,18.0,3.0,1.0,1.0,2.0,2.0,0.0,10.0,98.0,2000.0,95.0,70.0,11.0,0.0
若栗,36.871138,137.492823,1,3.2,5.3,800.0,7600.0,66.0,5.0,21.0,1.0,2.0,1.0,1.0,2.0,0.0,40.0,96.0,6500.0,93.0,70.0,10.0,0.0
栃屋,36.869863,137.505681,1,3.2,5.4,500.0,4200.0,50.0,4.0,16.0,2.0,2.0,0.0,2.0,1.0,0.0,20.0,98.0,11900.0,89.0,70.0,0.0,0.0
浦山,36.863589,137.519188,1,3.2,5.2,500.0,500.0,55.0,5.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,98.0,1500.0,90.0,70.0,3.0,0.0
宇奈月,36.815416,137.585187,2,3.2,5.2,1100.0,30000.0,52.0,11.0,47.0,4.0,3.0,3.0,2.0,2.0,1.0,40.0,97.0,5100.0,90.0,70.0,5.0,0.0
宇奈月温泉,36.815569,137.584142,1,3.2,5.5,400.0,3900.0,51.0,3.0,21.0,1.0,2.0,1.0,1.0,1.0,0.0,20.0,98.0,16500.0,90.0,70.0,0.0,0.0
新福井,36.06309,136.21972,1,3.2,5.4,3200.0,2100.0,76.0,4.0,23.0,2.0,3.0,1.0,1.0,2.0,0.0,50.0,95.0,10300.0,89.0,45.9,7.0,0.0
福井口,36.07234,136.21972,2,3.2,5.5,3700.0,39000.0,86.0,12.0,48.0,6.0,4.0,3.0,3.0,3.0,1.0,50.0,93.0,17100.0,90.0,48.0,5.0,0.0
越前開田,36.07958,136.22005,1,3.2,5.4,2900.0,12000.0,71.0,4.0,18.0,1.0,3.0,1.0,1.0,2.0,0.0,20.0,93.0,12500.0,90.0,51.4,7.0,0.0
三郎丸,36.09419,136.21801,1,3.2,5.3,3200.0,7300.0,84.0,7.0,26.0,2.0,3.0,1.0,1.0,3.0,0.0,40.0,88.0,7800.0,90.0,49.0,7.0,0.0
鷲塚針原,36.10275,136.2181,2,3.2,5.4,3500.0,23000.0,52.0,10.0,44.0,3.0,2.0,1.0,3.0,3.0,1.0,70.0,92.0,10100.0,92.0,47.2,14.0,0.0
西長田ゆりの里,36.153819,136.206503,2,3.2,5.7,2300.0,27000.0,78.0,15.0,59.0,5.0,2.0,3.0,2.0,1.0,1.0,40.0,93.0,2200.0,87.0,50.7,17.0,0.0
東藤島,36.086615,136.269886,1,3.2,5.6,3800.0,6200.0,78.0,2.0,16.0,3.0,2.0,1.0,2.0,2.0,0.0,50.0,88.0,13200.0,90.0,45.2,4.0,0.0
越前島橋,36.090061,136.277181,2,3.2,5.3,3900.0,20000.0,88.0,10.0,44.0,4.0,3.0,3.0,2.0,2.0,1.0,80.0,88.0,12200.0,90.0,47.9,13.0,0.0
観音町,36.091759,136.290081,2,3.2,5.7,3500.0,28000.0,88.0,11.0,48.0,5.0,4.0,3.0,2.0,3.0,1.0,70.0,91.0,19300.0,88.0,47.7,15.0,0.0
松岡,36.093979,136.301845,2,3.2,5.4,4100.0,21000.0,87.0,9.0,53.0,5.0,3.0,4.0,3.0,2.0,1.0,60.0,87.0,15100.0,86.0,47.3,14.0,0.0
志比堺,36.097984,136.311266,2,3.2,5.6,4300.0,38000.0,77.0,10.0,51.0,6.0,3.0,3.0,2.0,2.0,1.0,80.0,88.0,1300.0,87.0,48.6,4.0,0.0
